State,State Name,Year,Month,Indicator,Data Value,Predicted Value,Percent Complete,Percent Pending Investigation,Footnote
NV,NV,2017,March,"Opioids (T40.0-T40.4,T40.6)",411,413,100,0,Numbers may differ from published reports using final data. See Technical Notes.
NV,NV,2017,April,"Opioids (T40.0-T40.4,T40.6)",414,416,100,0,Numbers may differ from published reports using final data. See Technical Notes.
NV,NV,2017,May,"Opioids (T40.0-T40.4,T40.6)",414,416,100,0,Numbers may differ from published reports using final data. See Technical Notes.
NV,NV,2017,June,"Opioids (T40.0-T40.4,T40.6)",419,422,100,0.00787835815016151,Numbers may differ from published reports using final data. See Technical Notes.
NV,NV,2017,July,"Opioids (T40.0-T40.4,T40.6)",417,420,100,0.00785453402976868,Numbers may differ from published reports using final data. See Technical Notes.
NV,NV,2017,August,"Opioids (T40.0-T40.4,T40.6)",420,423,100,0.0158115266028935,Numbers may differ from published reports using final data. See Technical Notes.
NV,NV,2017,September,"Opioids (T40.0-T40.4,T40.6)",420,424,100,0.023716352424997,Numbers may differ from published reports using final data. See Technical Notes.
NV,NV,2017,October,"Opioids (T40.0-T40.4,T40.6)",423,427,100,0.0275232965045413,Numbers may differ from published reports using final data. See Technical Notes.
NV,NV,2017,November,"Opioids (T40.0-T40.4,T40.6)",423,428,100,0.0352071353127567,Numbers may differ from published reports using final data. See Technical Notes.
NV,NV,2017,December,"Opioids (T40.0-T40.4,T40.6)",438,446,100,0.0778543345400755,Numbers may differ from published reports using final data. See Technical Notes.
NV,NV,2018,January,"Opioids (T40.0-T40.4,T40.6)",434,440,100,0.0891680235713732,Underreported due to incomplete data.
NV,NV,2018,February,"Opioids (T40.0-T40.4,T40.6)",445,453,100,0.100892510671323,Underreported due to incomplete data.
NV,NV,2018,March,"Opioids (T40.0-T40.4,T40.6)",422,431,100,0.116315136476427,Underreported due to incomplete data.
NV,NV,2018,April,"Opioids (T40.0-T40.4,T40.6)",416,426,100,0.131936360108653,Underreported due to incomplete data.
NV,NV,2018,May,"Opioids (T40.0-T40.4,T40.6)",415,428,100,0.163449564134496,Underreported due to incomplete data.
NV,NV,2018,June,"Opioids (T40.0-T40.4,T40.6)",410,425,100,0.171126322339764,Underreported due to incomplete data.
NV,NV,2015,January,Percent with drugs specified,95.8477508650519,,100,0.00442106193907777,Numbers may differ from published reports using final data. See Technical Notes.
NV,NV,2015,February,Percent with drugs specified,95.1388888888889,,100,0.0044193035177656,Numbers may differ from published reports using final data. See Technical Notes.
NV,NV,2015,March,Percent with drugs specified,94.9913644214162,,100,0.00438769689789829,Numbers may differ from published reports using final data. See Technical Notes.
NV,NV,2015,April,Percent with drugs specified,95.2054794520548,,100,0.00436185989706011,Numbers may differ from published reports using final data. See Technical Notes.
NV,NV,2015,May,Percent with drugs specified,95.3177257525084,,100,0.00434140835286967,Numbers may differ from published reports using final data. See Technical Notes.
NV,NV,2015,June,Percent with drugs specified,95.4765751211632,,100,0.00430514895815395,Numbers may differ from published reports using final data. See Technical Notes.
NV,NV,2015,July,Percent with drugs specified,95.4545454545455,,100,0.00430015050526768,Numbers may differ from published reports using final data. See Technical Notes.
NV,NV,2015,August,Percent with drugs specified,96.0443037974684,,100,0.00428265524625268,Numbers may differ from published reports using final data. See Technical Notes.
NV,NV,2015,September,Percent with drugs specified,96.2085308056872,,100,0.00428082191780822,Numbers may differ from published reports using final data. See Technical Notes.
NV,NV,2015,October,Percent with drugs specified,96.4968152866242,,100,0.0042749658002736,Numbers may differ from published reports using final data. See Technical Notes.
NV,NV,2015,November,Percent with drugs specified,96.3722397476341,,100,0.00425423296179699,Numbers may differ from published reports using final data. See Technical Notes.
NV,NV,2015,December,Percent with drugs specified,96.0902255639098,,100,0.0042288662409608,Numbers may differ from published reports using final data. See Technical Notes.
NV,NV,2016,January,Percent with drugs specified,96.2630792227205,,100,0.00424232139826913,Numbers may differ from published reports using final data. See Technical Notes.
NV,NV,2016,February,Percent with drugs specified,96.6423357664234,,100,0.00418830624895292,Numbers may differ from published reports using final data. See Technical Notes.
NV,NV,2016,March,Percent with drugs specified,96.8069666182874,,100,0.0041734485205125,Numbers may differ from published reports using final data. See Technical Notes.
NV,NV,2016,April,Percent with drugs specified,97.2181551976574,,100,0,Numbers may differ from published reports using final data. See Technical Notes.
NV,NV,2016,May,Percent with drugs specified,96.6126656848306,,100,0,Numbers may differ from published reports using final data. See Technical Notes.
NV,NV,2016,June,Percent with drugs specified,96.671490593343,,100,0,Numbers may differ from published reports using final data. See Technical Notes.
NV,NV,2016,July,Percent with drugs specified,96.8188105117566,,100,0,Numbers may differ from published reports using final data. See Technical Notes.
NV,NV,2016,August,Percent with drugs specified,96.7213114754098,,100,0,Numbers may differ from published reports using final data. See Technical Notes.
NV,NV,2016,September,Percent with drugs specified,96.9904240766074,,100,0,Numbers may differ from published reports using final data. See Technical Notes.
NV,NV,2016,October,Percent with drugs specified,97.1583220568336,,100,0,Numbers may differ from published reports using final data. See Technical Notes.
NV,NV,2016,November,Percent with drugs specified,97.2565157750343,,100,0,Numbers may differ from published reports using final data. See Technical Notes.
NV,NV,2016,December,Percent with drugs specified,97.4540311173974,,100,0,Numbers may differ from published reports using final data. See Technical Notes.
NV,NV,2017,January,Percent with drugs specified,97.7304964539007,,100,0,Numbers may differ from published reports using final data. See Technical Notes.
NV,NV,2017,February,Percent with drugs specified,97.8510028653295,,100,0,Numbers may differ from published reports using final data. See Technical Notes.
NV,NV,2017,March,Percent with drugs specified,98.019801980198,,100,0,Numbers may differ from published reports using final data. See Technical Notes.
NV,NV,2017,April,Percent with drugs specified,98.0364656381487,,100,0,Numbers may differ from published reports using final data. See Technical Notes.
NV,NV,2017,May,Percent with drugs specified,98.6263736263736,,100,0,Numbers may differ from published reports using final data. See Technical Notes.
NV,NV,2017,June,Percent with drugs specified,98.9130434782609,,100,0.00787835815016151,Numbers may differ from published reports using final data. See Technical Notes.
NV,NV,2017,July,Percent with drugs specified,98.9130434782609,,100,0.00785453402976868,Numbers may differ from published reports using final data. See Technical Notes.
NV,NV,2017,August,Percent with drugs specified,99.0489130434783,,100,0.0158115266028935,Numbers may differ from published reports using final data. See Technical Notes.
NV,NV,2017,September,Percent with drugs specified,99.0489130434783,,100,0.023716352424997,Numbers may differ from published reports using final data. See Technical Notes.
NV,NV,2017,October,Percent with drugs specified,98.5313751668892,,100,0.0275232965045413,Numbers may differ from published reports using final data. See Technical Notes.
NV,NV,2017,November,Percent with drugs specified,98.5294117647059,,100,0.0352071353127567,Numbers may differ from published reports using final data. See Technical Notes.
NV,NV,2017,December,Percent with drugs specified,98.6772486772487,,100,0.0778543345400755,Numbers may differ from published reports using final data. See Technical Notes.
NV,NV,2018,January,Percent with drugs specified,98.8126649076517,,100,0.0891680235713732,Underreported due to incomplete data.
NV,NV,2018,February,Percent with drugs specified,98.6859395532194,,100,0.100892510671323,Underreported due to incomplete data.
NV,NV,2018,March,Percent with drugs specified,98.6595174262735,,100,0.116315136476427,Underreported due to incomplete data.
NV,NV,2018,April,Percent with drugs specified,98.5313751668892,,100,0.131936360108653,Underreported due to incomplete data.
NV,NV,2018,May,Percent with drugs specified,98.4827586206897,,100,0.163449564134496,Underreported due to incomplete data.
NV,NV,2018,June,Percent with drugs specified,98.1818181818182,,100,0.171126322339764,Underreported due to incomplete data.
NV,NV,2015,January,Psychostimulants with abuse potential (T43.6),152,154,100,0.00442106193907777,Numbers may differ from published reports using final data. See Technical Notes.
NV,NV,2015,February,Psychostimulants with abuse potential (T43.6),155,157,100,0.0044193035177656,Numbers may differ from published reports using final data. See Technical Notes.
NV,NV,2015,March,Psychostimulants with abuse potential (T43.6),156,158,100,0.00438769689789829,Numbers may differ from published reports using final data. See Technical Notes.
NV,NV,2015,April,Psychostimulants with abuse potential (T43.6),154,156,100,0.00436185989706011,Numbers may differ from published reports using final data. See Technical Notes.
NV,NV,2015,May,Psychostimulants with abuse potential (T43.6),153,155,100,0.00434140835286967,Numbers may differ from published reports using final data. See Technical Notes.
NV,NV,2015,June,Psychostimulants with abuse potential (T43.6),166,168,100,0.00430514895815395,Numbers may differ from published reports using final data. See Technical Notes.
NV,NV,2015,July,Psychostimulants with abuse potential (T43.6),167,169,100,0.00430015050526768,Numbers may differ from published reports using final data. See Technical Notes.
NV,NV,2015,August,Psychostimulants with abuse potential (T43.6),179,181,100,0.00428265524625268,Numbers may differ from published reports using final data. See Technical Notes.
NV,NV,2015,September,Psychostimulants with abuse potential (T43.6),183,185,100,0.00428082191780822,Numbers may differ from published reports using final data. See Technical Notes.
NV,NV,2015,October,Psychostimulants with abuse potential (T43.6),180,182,100,0.0042749658002736,Numbers may differ from published reports using final data. See Technical Notes.
NV,NV,2015,November,Psychostimulants with abuse potential (T43.6),185,187,100,0.00425423296179699,Numbers may differ from published reports using final data. See Technical Notes.
NV,NV,2015,December,Psychostimulants with abuse potential (T43.6),190,192,100,0.0042288662409608,Numbers may differ from published reports using final data. See Technical Notes.
NV,NV,2016,January,Psychostimulants with abuse potential (T43.6),193,195,100,0.00424232139826913,Numbers may differ from published reports using final data. See Technical Notes.
NV,NV,2016,February,Psychostimulants with abuse potential (T43.6),201,203,100,0.00418830624895292,Numbers may differ from published reports using final data. See Technical Notes.
NV,NV,2016,March,Psychostimulants with abuse potential (T43.6),207,209,100,0.0041734485205125,Numbers may differ from published reports using final data. See Technical Notes.
NV,NV,2016,April,Psychostimulants with abuse potential (T43.6),210,212,100,0,Numbers may differ from published reports using final data. See Technical Notes.
NV,NV,2016,May,Psychostimulants with abuse potential (T43.6),214,216,100,0,Numbers may differ from published reports using final data. See Technical Notes.
NV,NV,2016,June,Psychostimulants with abuse potential (T43.6),219,221,100,0,Numbers may differ from published reports using final data. See Technical Notes.
NV,NV,2016,July,Psychostimulants with abuse potential (T43.6),237,240,100,0,Numbers may differ from published reports using final data. See Technical Notes.
NV,NV,2016,August,Psychostimulants with abuse potential (T43.6),243,246,100,0,Numbers may differ from published reports using final data. See Technical Notes.
NV,NV,2016,September,Psychostimulants with abuse potential (T43.6),248,251,100,0,Numbers may differ from published reports using final data. See Technical Notes.
NV,NV,2016,October,Psychostimulants with abuse potential (T43.6),257,260,100,0,Numbers may differ from published reports using final data. See Technical Notes.
NV,NV,2016,November,Psychostimulants with abuse potential (T43.6),257,260,100,0,Numbers may differ from published reports using final data. See Technical Notes.
NV,NV,2016,December,Psychostimulants with abuse potential (T43.6),257,260,100,0,Numbers may differ from published reports using final data. See Technical Notes.
NV,NV,2017,January,Psychostimulants with abuse potential (T43.6),253,256,100,0,Numbers may differ from published reports using final data. See Technical Notes.
NV,NV,2017,February,Psychostimulants with abuse potential (T43.6),260,263,100,0,Numbers may differ from published reports using final data. See Technical Notes.
NV,NV,2017,March,Psychostimulants with abuse potential (T43.6),263,266,100,0,Numbers may differ from published reports using final data. See Technical Notes.
NV,NV,2017,April,Psychostimulants with abuse potential (T43.6),267,270,100,0,Numbers may differ from published reports using final data. See Technical Notes.
NV,NV,2017,May,Psychostimulants with abuse potential (T43.6),284,287,100,0,Numbers may differ from published reports using final data. See Technical Notes.
NV,NV,2017,June,Psychostimulants with abuse potential (T43.6),286,289,100,0.00787835815016151,Numbers may differ from published reports using final data. See Technical Notes.
NV,NV,2017,July,Psychostimulants with abuse potential (T43.6),294,298,100,0.00785453402976868,Numbers may differ from published reports using final data. See Technical Notes.
NV,NV,2017,August,Psychostimulants with abuse potential (T43.6),290,294,100,0.0158115266028935,Numbers may differ from published reports using final data. See Technical Notes.
NV,NV,2017,September,Psychostimulants with abuse potential (T43.6),292,296,100,0.023716352424997,Numbers may differ from published reports using final data. See Technical Notes.
NV,NV,2017,October,Psychostimulants with abuse potential (T43.6),303,308,100,0.0275232965045413,Numbers may differ from published reports using final data. See Technical Notes.
NV,NV,2017,November,Psychostimulants with abuse potential (T43.6),309,314,100,0.0352071353127567,Numbers may differ from published reports using final data. See Technical Notes.
NV,NV,2017,December,Psychostimulants with abuse potential (T43.6),310,318,100,0.0778543345400755,Numbers may differ from published reports using final data. See Technical Notes.
NV,NV,2018,January,Psychostimulants with abuse potential (T43.6),323,331,100,0.0891680235713732,Underreported due to incomplete data.
NV,NV,2018,February,Psychostimulants with abuse potential (T43.6),319,327,100,0.100892510671323,Underreported due to incomplete data.
NV,NV,2018,March,Psychostimulants with abuse potential (T43.6),322,331,100,0.116315136476427,Underreported due to incomplete data.
NV,NV,2018,April,Psychostimulants with abuse potential (T43.6),328,338,100,0.131936360108653,Underreported due to incomplete data.
NV,NV,2018,May,Psychostimulants with abuse potential (T43.6),309,320,100,0.163449564134496,Underreported due to incomplete data.
NV,NV,2018,June,Psychostimulants with abuse potential (T43.6),302,314,100,0.171126322339764,Underreported due to incomplete data.
NV,NV,2015,January,"Synthetic opioids, excl. methadone (T40.4)",31,32,100,0.00442106193907777,Numbers may differ from published reports using final data. See Technical Notes.
NV,NV,2015,February,"Synthetic opioids, excl. methadone (T40.4)",30,31,100,0.0044193035177656,Numbers may differ from published reports using final data. See Technical Notes.
NV,NV,2015,March,"Synthetic opioids, excl. methadone (T40.4)",30,31,100,0.00438769689789829,Numbers may differ from published reports using final data. See Technical Notes.
NV,NV,2015,April,"Synthetic opioids, excl. methadone (T40.4)",29,30,100,0.00436185989706011,Numbers may differ from published reports using final data. See Technical Notes.
NV,NV,2015,May,"Synthetic opioids, excl. methadone (T40.4)",28,29,100,0.00434140835286967,Numbers may differ from published reports using final data. See Technical Notes.
NV,NV,2015,June,"Synthetic opioids, excl. methadone (T40.4)",30,31,100,0.00430514895815395,Numbers may differ from published reports using final data. See Technical Notes.
NV,NV,2015,July,"Synthetic opioids, excl. methadone (T40.4)",30,31,100,0.00430015050526768,Numbers may differ from published reports using final data. See Technical Notes.
NV,NV,2015,August,"Synthetic opioids, excl. methadone (T40.4)",35,36,100,0.00428265524625268,Numbers may differ from published reports using final data. See Technical Notes.
NV,NV,2015,September,"Synthetic opioids, excl. methadone (T40.4)",36,37,100,0.00428082191780822,Numbers may differ from published reports using final data. See Technical Notes.
NV,NV,2015,October,"Synthetic opioids, excl. methadone (T40.4)",37,38,100,0.0042749658002736,Numbers may differ from published reports using final data. See Technical Notes.
NV,NV,2015,November,"Synthetic opioids, excl. methadone (T40.4)",35,36,100,0.00425423296179699,Numbers may differ from published reports using final data. See Technical Notes.
NV,NV,2015,December,"Synthetic opioids, excl. methadone (T40.4)",36,37,100,0.0042288662409608,Numbers may differ from published reports using final data. See Technical Notes.
NV,NV,2016,January,"Synthetic opioids, excl. methadone (T40.4)",37,38,100,0.00424232139826913,Numbers may differ from published reports using final data. See Technical Notes.
NV,NV,2016,February,"Synthetic opioids, excl. methadone (T40.4)",38,39,100,0.00418830624895292,Numbers may differ from published reports using final data. See Technical Notes.
NV,NV,2016,March,"Synthetic opioids, excl. methadone (T40.4)",39,40,100,0.0041734485205125,Numbers may differ from published reports using final data. See Technical Notes.
NV,NV,2016,April,"Synthetic opioids, excl. methadone (T40.4)",43,44,100,0,Numbers may differ from published reports using final data. See Technical Notes.
NV,NV,2016,May,"Synthetic opioids, excl. methadone (T40.4)",46,47,100,0,Numbers may differ from published reports using final data. See Technical Notes.
NV,NV,2016,June,"Synthetic opioids, excl. methadone (T40.4)",44,45,100,0,Numbers may differ from published reports using final data. See Technical Notes.
NV,NV,2016,July,"Synthetic opioids, excl. methadone (T40.4)",47,48,100,0,Numbers may differ from published reports using final data. See Technical Notes.
NV,NV,2016,August,"Synthetic opioids, excl. methadone (T40.4)",50,51,100,0,Numbers may differ from published reports using final data. See Technical Notes.
NV,NV,2016,September,"Synthetic opioids, excl. methadone (T40.4)",52,53,100,0,Numbers may differ from published reports using final data. See Technical Notes.
NV,NV,2016,October,"Synthetic opioids, excl. methadone (T40.4)",50,51,100,0,Numbers may differ from published reports using final data. See Technical Notes.
NV,NV,2016,November,"Synthetic opioids, excl. methadone (T40.4)",52,53,100,0,Numbers may differ from published reports using final data. See Technical Notes.
NV,NV,2016,December,"Synthetic opioids, excl. methadone (T40.4)",50,51,100,0,Numbers may differ from published reports using final data. See Technical Notes.
NV,NV,2017,January,"Synthetic opioids, excl. methadone (T40.4)",48,49,100,0,Numbers may differ from published reports using final data. See Technical Notes.
NV,NV,2017,February,"Synthetic opioids, excl. methadone (T40.4)",53,54,100,0,Numbers may differ from published reports using final data. See Technical Notes.
NV,NV,2017,March,"Synthetic opioids, excl. methadone (T40.4)",52,53,100,0,Numbers may differ from published reports using final data. See Technical Notes.
NV,NV,2017,April,"Synthetic opioids, excl. methadone (T40.4)",51,52,100,0,Numbers may differ from published reports using final data. See Technical Notes.
NV,NV,2017,May,"Synthetic opioids, excl. methadone (T40.4)",51,52,100,0,Numbers may differ from published reports using final data. See Technical Notes.
NV,NV,2017,June,"Synthetic opioids, excl. methadone (T40.4)",58,59,100,0.00787835815016151,Numbers may differ from published reports using final data. See Technical Notes.
NV,NV,2017,July,"Synthetic opioids, excl. methadone (T40.4)",56,57,100,0.00785453402976868,Numbers may differ from published reports using final data. See Technical Notes.
NV,NV,2017,August,"Synthetic opioids, excl. methadone (T40.4)",57,58,100,0.0158115266028935,Numbers may differ from published reports using final data. See Technical Notes.
NV,NV,2017,September,"Synthetic opioids, excl. methadone (T40.4)",60,61,100,0.023716352424997,Numbers may differ from published reports using final data. See Technical Notes.
NV,NV,2017,October,"Synthetic opioids, excl. methadone (T40.4)",65,66,100,0.0275232965045413,Numbers may differ from published reports using final data. See Technical Notes.
NV,NV,2017,November,"Synthetic opioids, excl. methadone (T40.4)",64,65,100,0.0352071353127567,Numbers may differ from published reports using final data. See Technical Notes.
NV,NV,2017,December,"Synthetic opioids, excl. methadone (T40.4)",74,76,100,0.0778543345400755,Numbers may differ from published reports using final data. See Technical Notes.
NV,NV,2018,January,"Synthetic opioids, excl. methadone (T40.4)",76,77,100,0.0891680235713732,Underreported due to incomplete data.
NV,NV,2018,February,"Synthetic opioids, excl. methadone (T40.4)",76,78,100,0.100892510671323,Underreported due to incomplete data.
NV,NV,2018,March,"Synthetic opioids, excl. methadone (T40.4)",77,79,100,0.116315136476427,Underreported due to incomplete data.
NV,NV,2018,April,"Synthetic opioids, excl. methadone (T40.4)",80,83,100,0.131936360108653,Underreported due to incomplete data.
NV,NV,2018,May,"Synthetic opioids, excl. methadone (T40.4)",79,83,100,0.163449564134496,Underreported due to incomplete data.
NV,NV,2018,June,"Synthetic opioids, excl. methadone (T40.4)",80,85,100,0.171126322339764,Underreported due to incomplete data.
NY,NY,2015,January,Cocaine (T40.5),277,289,100,0.278684278684279,Numbers may differ from published reports using final data. See Technical Notes.
NY,NY,2015,February,Cocaine (T40.5),286,299,100,0.29460542444813,Numbers may differ from published reports using final data. See Technical Notes.
NY,NY,2015,March,Cocaine (T40.5),307,321,100,0.306482096337539,Numbers may differ from published reports using final data. See Technical Notes.
NY,NY,2015,April,Cocaine (T40.5),335,350,100,0.307379134860051,Numbers may differ from published reports using final data. See Technical Notes.
NY,NY,2015,May,Cocaine (T40.5),330,345,100,0.313323869397688,Numbers may differ from published reports using final data. See Technical Notes.
NY,NY,2015,June,Cocaine (T40.5),326,341,100,0.309032879071888,Numbers may differ from published reports using final data. See Technical Notes.
NY,NY,2015,July,Cocaine (T40.5),329,344,100,0.322339436562791,Numbers may differ from published reports using final data. See Technical Notes.
NY,NY,2015,August,Cocaine (T40.5),335,350,100,0.337756089691886,Numbers may differ from published reports using final data. See Technical Notes.
NY,NY,2015,September,Cocaine (T40.5),340,356,100,0.353299982888605,Numbers may differ from published reports using final data. See Technical Notes.
NY,NY,2015,October,Cocaine (T40.5),345,361,100,0.370757390028736,Numbers may differ from published reports using final data. See Technical Notes.
NY,NY,2015,November,Cocaine (T40.5),352,369,100,0.395268873584544,Numbers may differ from published reports using final data. See Technical Notes.
NY,NY,2015,December,Cocaine (T40.5),354,371,100,0.405174864941712,Numbers may differ from published reports using final data. See Technical Notes.
NY,NY,2016,January,Cocaine (T40.5),366,383,100,0.408054734559884,Numbers may differ from published reports using final data. See Technical Notes.
NY,NY,2016,February,Cocaine (T40.5),377,395,100,0.401251988301093,Numbers may differ from published reports using final data. See Technical Notes.
NY,NY,2016,March,Cocaine (T40.5),378,396,100,0.409755896675624,Numbers may differ from published reports using final data. See Technical Notes.
NY,NY,2016,April,Cocaine (T40.5),382,400,100,0.423488681208849,Numbers may differ from published reports using final data. See Technical Notes.
NY,NY,2016,May,Cocaine (T40.5),393,412,100,0.437244124532077,Numbers may differ from published reports using final data. See Technical Notes.
NY,NY,2016,June,Cocaine (T40.5),420,441,100,0.46476638018096,Numbers may differ from published reports using final data. See Technical Notes.
NY,NY,2016,July,Cocaine (T40.5),440,462,100,0.483231157591057,Numbers may differ from published reports using final data. See Technical Notes.
NY,NY,2016,August,Cocaine (T40.5),467,490,100,0.493710336031597,Numbers may differ from published reports using final data. See Technical Notes.
NY,NY,2016,September,Cocaine (T40.5),478,502,100,0.514320911610718,Numbers may differ from published reports using final data. See Technical Notes.
NY,NY,2016,October,Cocaine (T40.5),488,513,100,0.531216670768726,Numbers may differ from published reports using final data. See Technical Notes.
NY,NY,2016,November,Cocaine (T40.5),502,528,100,0.540551566579634,Numbers may differ from published reports using final data. See Technical Notes.
NY,NY,2016,December,Cocaine (T40.5),517,544,100,0.585221634975599,Numbers may differ from published reports using final data. See Technical Notes.
NY,NY,2017,January,Cocaine (T40.5),531,559,100,0.575182393364212,Numbers may differ from published reports using final data. See Technical Notes.
NY,NY,2017,February,Cocaine (T40.5),543,571,100,0.574538856970064,Numbers may differ from published reports using final data. See Technical Notes.
NY,NY,2017,March,Cocaine (T40.5),569,599,100,0.566923107906714,Numbers may differ from published reports using final data. See Technical Notes.
NY,NY,2017,April,Cocaine (T40.5),585,615,100,0.557038529337698,Numbers may differ from published reports using final data. See Technical Notes.
NY,NY,2017,May,Cocaine (T40.5),612,644,100,0.548521508081886,Numbers may differ from published reports using final data. See Technical Notes.
NY,NY,2017,June,Cocaine (T40.5),629,661,100,0.539586383968868,Numbers may differ from published reports using final data. See Technical Notes.
NY,NY,2017,July,Cocaine (T40.5),644,677,100,0.525698004554712,Numbers may differ from published reports using final data. See Technical Notes.
NY,NY,2017,August,Cocaine (T40.5),650,683,100,0.511678304839875,Numbers may differ from published reports using final data. See Technical Notes.
NY,NY,2017,September,Cocaine (T40.5),679,713,100,0.511539734601149,Numbers may differ from published reports using final data. See Technical Notes.
NY,NY,2017,October,Cocaine (T40.5),683,717,100,0.51122583501897,Numbers may differ from published reports using final data. See Technical Notes.
NY,NY,2017,November,Cocaine (T40.5),676,710,100,0.504887959126202,Numbers may differ from published reports using final data. See Technical Notes.
NY,NY,2017,December,Cocaine (T40.5),690,724,100,0.498000981973767,Numbers may differ from published reports using final data. See Technical Notes.
NY,NY,2018,January,Cocaine (T40.5),702,732,100,0.519242820622495,Underreported due to incomplete data.
NY,NY,2018,February,Cocaine (T40.5),691,724,100,0.539112995303859,Underreported due to incomplete data.
NY,NY,2018,March,Cocaine (T40.5),673,705,100,0.579108391608392,Underreported due to incomplete data.
NY,NY,2018,April,Cocaine (T40.5),653,690,100,0.614514047453589,Underreported due to incomplete data.
NY,NY,2018,May,Cocaine (T40.5),646,683,100,0.649189011579859,Underreported due to incomplete data.
NY,NY,2018,June,Cocaine (T40.5),648,688,100,0.704028719585162,Underreported due to incomplete data.
NY,NY,2015,January,Heroin (T40.1),544,572,100,0.278684278684279,Numbers may differ from published reports using final data. See Technical Notes.
NY,NY,2015,February,Heroin (T40.1),544,574,100,0.29460542444813,Numbers may differ from published reports using final data. See Technical Notes.
NY,NY,2015,March,Heroin (T40.1),553,584,100,0.306482096337539,Numbers may differ from published reports using final data. See Technical Notes.
NY,NY,2015,April,Heroin (T40.1),569,601,100,0.307379134860051,Numbers may differ from published reports using final data. See Technical Notes.
NY,NY,2015,May,Heroin (T40.1),594,628,100,0.313323869397688,Numbers may differ from published reports using final data. See Technical Notes.
NY,NY,2015,June,Heroin (T40.1),593,627,100,0.309032879071888,Numbers may differ from published reports using final data. See Technical Notes.
NY,NY,2015,July,Heroin (T40.1),604,640,100,0.322339436562791,Numbers may differ from published reports using final data. See Technical Notes.
NY,NY,2015,August,Heroin (T40.1),630,669,100,0.337756089691886,Numbers may differ from published reports using final data. See Technical Notes.
NY,NY,2015,September,Heroin (T40.1),655,698,100,0.353299982888605,Numbers may differ from published reports using final data. See Technical Notes.
NY,NY,2015,October,Heroin (T40.1),652,697,100,0.370757390028736,Numbers may differ from published reports using final data. See Technical Notes.
NY,NY,2015,November,Heroin (T40.1),663,712,100,0.395268873584544,Numbers may differ from published reports using final data. See Technical Notes.
NY,NY,2015,December,Heroin (T40.1),660,710,100,0.405174864941712,Numbers may differ from published reports using final data. See Technical Notes.
NY,NY,2016,January,Heroin (T40.1),682,734,100,0.408054734559884,Numbers may differ from published reports using final data. See Technical Notes.
NY,NY,2016,February,Heroin (T40.1),704,757,100,0.401251988301093,Numbers may differ from published reports using final data. See Technical Notes.
NY,NY,2016,March,Heroin (T40.1),728,784,100,0.409755896675624,Numbers may differ from published reports using final data. See Technical Notes.
NY,NY,2016,April,Heroin (T40.1),738,796,100,0.423488681208849,Numbers may differ from published reports using final data. See Technical Notes.
NY,NY,2016,May,Heroin (T40.1),730,790,100,0.437244124532077,Numbers may differ from published reports using final data. See Technical Notes.
NY,NY,2016,June,Heroin (T40.1),753,819,100,0.46476638018096,Numbers may differ from published reports using final data. See Technical Notes.
NY,NY,2016,July,Heroin (T40.1),764,834,100,0.483231157591057,Numbers may differ from published reports using final data. See Technical Notes.
NY,NY,2016,August,Heroin (T40.1),762,833,100,0.493710336031597,Numbers may differ from published reports using final data. See Technical Notes.
NY,NY,2016,September,Heroin (T40.1),765,840,100,0.514320911610718,Numbers may differ from published reports using final data. See Technical Notes.
NY,NY,2016,October,Heroin (T40.1),763,840,100,0.531216670768726,Numbers may differ from published reports using final data. See Technical Notes.
NY,NY,2016,November,Heroin (T40.1),763,841,100,0.540551566579634,Numbers may differ from published reports using final data. See Technical Notes.
NY,NY,2016,December,Heroin (T40.1),770,856,100,0.585221634975599,Numbers may differ from published reports using final data. See Technical Notes.
NY,NY,2017,January,Heroin (T40.1),769,854,100,0.575182393364212,Numbers may differ from published reports using final data. See Technical Notes.
NY,NY,2017,February,Heroin (T40.1),771,856,100,0.574538856970064,Numbers may differ from published reports using final data. See Technical Notes.
NY,NY,2017,March,Heroin (T40.1),779,863,100,0.566923107906714,Numbers may differ from published reports using final data. See Technical Notes.
NY,NY,2017,April,Heroin (T40.1),779,862,100,0.557038529337698,Numbers may differ from published reports using final data. See Technical Notes.
NY,NY,2017,May,Heroin (T40.1),794,877,100,0.548521508081886,Numbers may differ from published reports using final data. See Technical Notes.
NY,NY,2017,June,Heroin (T40.1),784,864,100,0.539586383968868,Numbers may differ from published reports using final data. See Technical Notes.
NY,NY,2017,July,Heroin (T40.1),792,871,100,0.525698004554712,Numbers may differ from published reports using final data. See Technical Notes.
NY,NY,2017,August,Heroin (T40.1),800,877,100,0.511678304839875,Numbers may differ from published reports using final data. See Technical Notes.
NY,NY,2017,September,Heroin (T40.1),786,862,100,0.511539734601149,Numbers may differ from published reports using final data. See Technical Notes.
NY,NY,2017,October,Heroin (T40.1),783,859,100,0.51122583501897,Numbers may differ from published reports using final data. See Technical Notes.
NY,NY,2017,November,Heroin (T40.1),751,823,100,0.504887959126202,Numbers may differ from published reports using final data. See Technical Notes.
NY,NY,2017,December,Heroin (T40.1),748,818,100,0.498000981973767,Numbers may differ from published reports using final data. See Technical Notes.
NY,NY,2018,January,Heroin (T40.1),748,815,100,0.519242820622495,Underreported due to incomplete data.
NY,NY,2018,February,Heroin (T40.1),719,790,100,0.539112995303859,Underreported due to incomplete data.
